,Site Type,sample Type,distancetoirport,distancetolandfil,distancetochemfactory,distancetofirefighting,distancetowaterways,Total PFAS,PFAS_Found
43,4,1,18.521450525618107,4.8737806965733625,12.029033916532978,12.029033916532978,82.4393761040311,158.0,1
44,1,1,28.250453558423324,9.629599427994007,13.038806548104295,13.038806548104295,51.90192887455399,4.2,1
45,1,1,12.048987819155993,4.372270596035496,5.847612931863341,5.847612931863341,75.49022732810018,0.0,0
46,4,1,25.290560849915327,9.377819960925441,18.374970135491278,18.374970135491278,115.78798733372648,79.0,1
47,1,1,7.996261775441457,8.372157470340962,3.596800562409178,3.596800562409178,70.76378675484878,6.2,1
48,4,1,22.28360209841173,7.311750426717713,2.373633998290628,2.373633998290628,51.097408045407334,158.0,1
49,1,1,7.4863523995737395,22.046903813889053,29.062243695279438,29.062243695279438,31.6041957677767,0.0,0
50,3,1,2.929329262247849,21.788937815356938,34.20419597711584,34.20419597711584,21.479535948938306,0.0,0
51,1,1,6.865459214973981,19.066877943276275,35.10335292751775,35.10335292751775,18.76207269347491,9.8,1
52,3,1,9.390794445679127,16.57843985049816,35.954915674784374,35.954915674784374,16.277002934876084,11.79,1
53,4,3,13.677007161132577,3.0532306756373564,1.9386495452549022,1.9386495452549022,91.79433106611704,79.0,1
54,4,1,17.93664496581042,11.011778939642127,30.803654573160404,30.803654573160404,10.779144955226036,79.0,1
55,4,1,3.5691518412584773,3.199602660032682,1.973172430392599,1.973172430392599,53.099132259608226,79.0,1
56,1,1,3.5792709278134116,3.117490767000012,1.9229734596559687,1.9229734596559687,53.01693730864653,13.0,1
57,1,1,20.27685358952075,4.365245812371911,25.158143885582163,25.158143885582163,4.057085188940371,0.0,0
58,3,1,21.031422176557193,10.245882124551704,29.186025887334456,29.186025887334456,10.080507957927258,0.0,0
59,3,4,560.4412731871854,540.595719894684,561.8378083632206,561.8378083632206,562.4928618434236,0.0,0
60,1,1,11.274540248490874,4.96632631567557,3.8651611106182426,3.8651611106182426,75.72920604229539,3.0,1
61,3,3,4.904518415093122,6.602381455163456,1.3819267777988224,1.3819267777988224,74.41414802925544,0.0,0
62,1,1,7.928678890287866,8.966272842622597,0.6084981184568561,0.6084981184568561,53.828720907331764,2.2,1
63,1,0,6.683737801468948,8.201555289964036,1.3258911448071755,1.3258911448071755,49.86203837846694,2.2,1
64,0,1,11.149002179446699,12.591353859479094,2.488526403833279,2.488526403833279,3.594812144546621,0.0,0
65,1,1,9.323400416847464,19.689727053237974,0.7553863513871588,0.7553863513871588,7.494649640104311,0.0,0
66,1,4,7.254408329459161,16.795772438369447,2.711003995657635,2.711003995657635,4.383169436500867,7.84,1
67,0,0,10.609516397295433,4.940419623583337,5.918495973756752,5.918495973756752,50.24969068728681,0.0,0
68,1,1,7.145629611326629,16.976208541701233,2.2330327784015886,2.2330327784015886,5.033246351003405,7.8,1
69,1,0,6.480461271996817,2.6688836329747905,6.882786076319576,6.882786076319576,49.37790412362758,2.64,1
70,4,1,8.706821911027518,6.324463698474894,5.423015754487629,5.423015754487629,45.72367503765875,79.0,1
71,0,1,22.844911372757,5.137507687385598,4.810066192598152,4.810066192598152,55.48629145033923,607.0,1
72,1,0,2.5167597703809155,3.4620160486578193,1.5186749410611522,1.5186749410611522,44.67434366207569,2.39,1
73,3,5,20.97302151547768,3.739007375368618,2.9924785983411955,2.9924785983411955,53.72729108758408,6.7,1
